transaction_id,timestamp,department_id,vendor_id,vendor_category,amount,payment_method,description,approver_id,budget_code,project_id
NTX-01870,2025-02-03T13:54:35,DEPT-EDU-DELHI,VEN-084,Manpower,277981.18,UPI,Quarterly supply refill for PMGSY,OFFICER-07,BUD-7531,PROJ-002
NTX-01871,2025-10-21T15:14:49,DEPT-CPWD,VEN-023,IT Hardware,132292.53,UPI,Quarterly supply refill for PMGSY,OFFICER-04,BUD-8288,PROJ-019
NTX-01872,2025-08-18T15:19:31,DEPT-RAIL,VEN-089,Manpower,286401.53,RTGS,Quarterly supply refill for Smart City Mission,OFFICER-07,BUD-2593,PROJ-009
NTX-01873,2025-11-13T16:39:14,DEPT-CPWD,VEN-097,IT Hardware,406271.52,UPI,Procurement for Ayushman Bharat - Batch 72,OFFICER-08,BUD-8062,PROJ-002
NTX-01874,2025-01-28T16:52:18,DEPT-HEALTH-AIIMS,VEN-059,Civil Works,60321.19,NEFT,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-03,BUD-6229,PROJ-004
NTX-01875,2025-11-15T15:17:28,DEPT-RAIL,VEN-092,Consultancy,28190.56,RTGS,Procurement for Smart City Mission - Batch 54,OFFICER-02,BUD-8894,PROJ-017
NTX-01876,2025-05-03T10:20:53,DEPT-EDU-DELHI,VEN-047,Medical Supplies,312086.64,RTGS,Maintenance support for DEPT-EDU-DELHI,OFFICER-07,BUD-6346,PROJ-018
NTX-01877,2025-10-19T16:11:53,DEPT-HEALTH-AIIMS,VEN-078,Manpower,444948.76,UPI,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-02,BUD-8324,PROJ-002
NTX-01878,2025-05-19T10:16:03,DEPT-NHAI,VEN-000,Manpower,408700.47,NEFT,Quarterly supply refill for Swachh Bharat,OFFICER-04,BUD-4524,PROJ-005
NTX-01879,2025-09-23T12:47:39,DEPT-HEALTH-AIIMS,VEN-007,IT Hardware,260756.99,RTGS,Procurement for PMGSY - Batch 51,OFFICER-07,BUD-6617,PROJ-018
NTX-01880,2025-08-15T10:43:02,DEPT-EDU-DELHI,VEN-086,Consultancy,200758.81,UPI,Maintenance support for DEPT-EDU-DELHI,OFFICER-07,BUD-4470,PROJ-005
NTX-01881,2025-06-02T17:18:32,DEPT-HEALTH-AIIMS,VEN-066,Civil Works,415078.43,RTGS,Quarterly supply refill for Digital India,OFFICER-08,BUD-1265,PROJ-010
NTX-01882,2025-08-02T16:35:13,DEPT-EDU-DELHI,VEN-057,Civil Works,271096.03,UPI,Consultancy charges for Phase 2 of Smart City Mission,OFFICER-03,BUD-9973,PROJ-011
NTX-01883,2025-11-17T10:04:09,DEPT-EDU-DELHI,VEN-033,Consultancy,386246.95,UPI,Procurement for Swachh Bharat - Batch 7,OFFICER-08,BUD-9012,PROJ-014
NTX-01884,2025-10-01T15:49:24,DEPT-RAIL,VEN-064,IT Hardware,119780.65,NEFT,Procurement for Ayushman Bharat - Batch 99,OFFICER-08,BUD-5528,PROJ-007
NTX-01885,2025-02-27T13:42:22,DEPT-RAIL,VEN-074,Civil Works,307042.38,NEFT,Emergency allocation for DEPT-RAIL operations,OFFICER-04,BUD-9634,PROJ-005
NTX-01886,2025-05-27T16:48:09,DEPT-RAIL,VEN-079,IT Hardware,58928.18,NEFT,Consultancy charges for Phase 3 of Ayushman Bharat,OFFICER-07,BUD-4315,PROJ-012
NTX-01887,2025-02-19T11:00:16,DEPT-HEALTH-AIIMS,VEN-090,Medical Supplies,138994.86,UPI,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-09,BUD-7668,PROJ-008
NTX-01888,2025-10-29T12:07:26,DEPT-EDU-DELHI,VEN-082,Manpower,271798.96,UPI,Quarterly supply refill for Ayushman Bharat,OFFICER-05,BUD-5259,PROJ-001
NTX-01889,2025-11-06T16:36:28,DEPT-NHAI,VEN-010,Manpower,231179.85,NEFT,Maintenance support for DEPT-NHAI,OFFICER-09,BUD-2786,PROJ-012
NTX-01890,2025-10-13T12:37:09,DEPT-CPWD,VEN-028,Medical Supplies,170577.58,RTGS,Maintenance support for DEPT-CPWD,OFFICER-04,BUD-2531,PROJ-006
NTX-01891,2025-10-25T13:18:34,DEPT-EDU-DELHI,VEN-055,Manpower,47736.67,UPI,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-00,BUD-1643,PROJ-009
NTX-01892,2025-08-04T10:09:42,DEPT-EDU-DELHI,VEN-046,Medical Supplies,246799.28,RTGS,Maintenance support for DEPT-EDU-DELHI,OFFICER-08,BUD-7609,PROJ-009
NTX-01893,2025-09-11T12:50:21,DEPT-CPWD,VEN-096,Medical Supplies,49761.31,RTGS,Emergency allocation for DEPT-CPWD operations,OFFICER-00,BUD-5294,PROJ-004
NTX-01894,2025-04-16T13:24:22,DEPT-EDU-DELHI,VEN-024,IT Hardware,109718.31,UPI,Quarterly supply refill for Ayushman Bharat,OFFICER-06,BUD-2987,PROJ-009
NTX-01895,2025-06-09T13:36:33,DEPT-EDU-DELHI,VEN-002,Consultancy,227943.52,NEFT,Quarterly supply refill for PMGSY,OFFICER-06,BUD-4492,PROJ-018
NTX-01896,2025-08-17T15:41:50,DEPT-NHAI,VEN-074,Manpower,422039.75,NEFT,Consultancy charges for Phase 2 of Digital India,OFFICER-02,BUD-2038,PROJ-007
NTX-01897,2025-01-11T09:07:34,DEPT-CPWD,VEN-039,Medical Supplies,226296.99,UPI,Emergency allocation for DEPT-CPWD operations,OFFICER-00,BUD-7060,PROJ-006
NTX-01898,2025-09-12T16:13:24,DEPT-NHAI,VEN-030,Medical Supplies,260913.84,UPI,Quarterly supply refill for Digital India,OFFICER-03,BUD-6337,PROJ-005
NTX-01899,2025-02-04T12:25:23,DEPT-RAIL,VEN-058,Manpower,78940.79,UPI,Emergency allocation for DEPT-RAIL operations,OFFICER-08,BUD-7466,PROJ-020
NTX-01900,2025-03-19T15:47:13,DEPT-CPWD,VEN-041,Medical Supplies,284273.01,UPI,Procurement for Swachh Bharat - Batch 32,OFFICER-00,BUD-5868,PROJ-009
NTX-01901,2025-05-24T15:17:19,DEPT-NHAI,VEN-097,IT Hardware,193928.05,UPI,Maintenance support for DEPT-NHAI,OFFICER-03,BUD-1989,PROJ-018
NTX-01902,2025-01-31T16:07:45,DEPT-CPWD,VEN-025,Consultancy,381088.87,UPI,Consultancy charges for Phase 3 of Digital India,OFFICER-01,BUD-4493,PROJ-010
NTX-01903,2025-05-30T11:41:21,DEPT-NHAI,VEN-085,Manpower,392833.12,NEFT,Quarterly supply refill for Digital India,OFFICER-06,BUD-1022,PROJ-018
NTX-01904,2025-12-07T13:20:30,DEPT-EDU-DELHI,VEN-056,Medical Supplies,64213.46,UPI,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-02,BUD-9661,PROJ-006
NTX-01905,2025-04-09T10:28:07,DEPT-NHAI,VEN-029,Civil Works,27797.26,RTGS,Procurement for Digital India - Batch 47,OFFICER-05,BUD-2449,PROJ-011
NTX-01906,2025-10-03T11:38:23,DEPT-EDU-DELHI,VEN-032,Civil Works,433420.96,UPI,Quarterly supply refill for Ayushman Bharat,OFFICER-01,BUD-6696,PROJ-009
NTX-01907,2025-12-20T15:20:06,DEPT-HEALTH-AIIMS,VEN-002,Consultancy,63696.91,NEFT,Procurement for Smart City Mission - Batch 50,OFFICER-07,BUD-1533,PROJ-019
NTX-01908,2025-11-30T14:26:42,DEPT-CPWD,VEN-066,IT Hardware,449235.55,UPI,Procurement for PMGSY - Batch 19,OFFICER-04,BUD-7649,PROJ-002
NTX-01909,2025-02-11T15:35:36,DEPT-HEALTH-AIIMS,VEN-003,Civil Works,353396.12,NEFT,Quarterly supply refill for Swachh Bharat,OFFICER-00,BUD-6061,PROJ-009
NTX-01910,2025-04-21T11:49:56,DEPT-RAIL,VEN-091,Medical Supplies,33138.77,RTGS,Quarterly supply refill for PMGSY,OFFICER-09,BUD-5929,PROJ-001
NTX-01911,2025-11-22T15:35:49,DEPT-EDU-DELHI,VEN-085,Consultancy,312285.43,NEFT,Maintenance support for DEPT-EDU-DELHI,OFFICER-02,BUD-7509,PROJ-003
NTX-01912,2025-11-11T15:40:59,DEPT-CPWD,VEN-053,IT Hardware,107478.02,UPI,Maintenance support for DEPT-CPWD,OFFICER-06,BUD-6894,PROJ-019
NTX-01913,2025-05-17T11:16:27,DEPT-EDU-DELHI,VEN-023,Civil Works,209938.04,NEFT,Procurement for Swachh Bharat - Batch 75,OFFICER-06,BUD-4525,PROJ-001
NTX-01914,2025-01-26T11:56:31,DEPT-EDU-DELHI,VEN-028,Civil Works,102141.6,NEFT,Quarterly supply refill for Ayushman Bharat,OFFICER-02,BUD-5105,PROJ-004
NTX-01915,2025-10-10T13:34:53,DEPT-CPWD,VEN-097,Civil Works,52097.42,NEFT,Emergency allocation for DEPT-CPWD operations,OFFICER-09,BUD-1296,PROJ-001
NTX-01916,2025-04-06T12:53:50,DEPT-RAIL,VEN-088,Consultancy,76871.56,RTGS,Procurement for Swachh Bharat - Batch 41,OFFICER-06,BUD-7344,PROJ-018
NTX-01917,2025-03-06T13:57:47,DEPT-HEALTH-AIIMS,VEN-055,Manpower,282391.95,NEFT,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-02,BUD-7259,PROJ-011
NTX-01918,2025-06-21T10:55:24,DEPT-EDU-DELHI,VEN-038,IT Hardware,56353.81,UPI,Consultancy charges for Phase 3 of Ayushman Bharat,OFFICER-05,BUD-3377,PROJ-019
NTX-01919,2025-03-15T13:16:46,DEPT-NHAI,VEN-078,Medical Supplies,347843.0,UPI,Emergency allocation for DEPT-NHAI operations,OFFICER-07,BUD-4441,PROJ-006
NTX-01920,2025-05-14T14:16:39,DEPT-RAIL,VEN-037,Medical Supplies,425327.21,UPI,Emergency allocation for DEPT-RAIL operations,OFFICER-02,BUD-8572,PROJ-020
NTX-01921,2025-03-13T16:28:36,DEPT-HEALTH-AIIMS,VEN-007,Consultancy,133239.44,UPI,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-00,BUD-8741,PROJ-009
NTX-01922,2025-04-14T13:19:11,DEPT-NHAI,VEN-022,Medical Supplies,244770.68,RTGS,Quarterly supply refill for Digital India,OFFICER-03,BUD-4392,PROJ-009
NTX-01923,2025-09-23T10:20:04,DEPT-EDU-DELHI,VEN-005,Consultancy,163167.64,RTGS,Consultancy charges for Phase 3 of Swachh Bharat,OFFICER-08,BUD-9971,PROJ-005
NTX-01924,2025-06-09T11:00:54,DEPT-CPWD,VEN-019,Manpower,249572.18,RTGS,Maintenance support for DEPT-CPWD,OFFICER-01,BUD-2782,PROJ-017
NTX-01925,2025-02-16T13:28:13,DEPT-HEALTH-AIIMS,VEN-048,Medical Supplies,102331.12,RTGS,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-04,BUD-9223,PROJ-002
NTX-01926,2025-01-23T10:22:55,DEPT-CPWD,VEN-002,Consultancy,242384.13,RTGS,Consultancy charges for Phase 3 of PMGSY,OFFICER-05,BUD-3362,PROJ-004
NTX-01927,2025-12-05T12:50:55,DEPT-EDU-DELHI,VEN-046,Consultancy,185326.68,RTGS,Procurement for Ayushman Bharat - Batch 21,OFFICER-01,BUD-8718,PROJ-016
NTX-01928,2025-04-07T16:42:00,DEPT-NHAI,VEN-058,Medical Supplies,187397.94,UPI,Procurement for PMGSY - Batch 85,OFFICER-03,BUD-8657,PROJ-009
NTX-01929,2025-04-16T11:53:34,DEPT-EDU-DELHI,VEN-060,Consultancy,403695.48,NEFT,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-07,BUD-8083,PROJ-012
NTX-01930,2025-02-12T14:07:26,DEPT-RAIL,VEN-084,Manpower,257496.92,RTGS,Quarterly supply refill for Smart City Mission,OFFICER-08,BUD-5821,PROJ-003
NTX-01931,2025-07-12T16:28:00,DEPT-CPWD,VEN-035,Manpower,308857.68,RTGS,Maintenance support for DEPT-CPWD,OFFICER-09,BUD-5015,PROJ-007
NTX-01932,2025-10-06T16:55:22,DEPT-NHAI,VEN-021,Consultancy,100807.98,NEFT,Emergency allocation for DEPT-NHAI operations,OFFICER-07,BUD-2090,PROJ-011
NTX-01933,2025-06-27T09:33:35,DEPT-EDU-DELHI,VEN-033,IT Hardware,44798.71,RTGS,Procurement for PMGSY - Batch 95,OFFICER-00,BUD-6641,PROJ-020
NTX-01934,2025-06-15T17:17:17,DEPT-HEALTH-AIIMS,VEN-064,Civil Works,421050.39,RTGS,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-02,BUD-1628,PROJ-011
NTX-01935,2025-02-16T14:46:21,DEPT-EDU-DELHI,VEN-086,Consultancy,24323.21,RTGS,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-07,BUD-2584,PROJ-020
NTX-01936,2025-03-24T15:20:32,DEPT-EDU-DELHI,VEN-044,IT Hardware,317363.68,RTGS,Consultancy charges for Phase 1 of Smart City Mission,OFFICER-00,BUD-7359,PROJ-011
NTX-01937,2025-05-05T10:04:55,DEPT-NHAI,VEN-042,Medical Supplies,271229.81,NEFT,Quarterly supply refill for Smart City Mission,OFFICER-08,BUD-3949,PROJ-003
NTX-01938,2025-06-18T13:34:23,DEPT-HEALTH-AIIMS,VEN-039,Consultancy,234645.79,RTGS,Quarterly supply refill for Ayushman Bharat,OFFICER-09,BUD-1680,PROJ-005
NTX-01939,2025-09-07T12:10:34,DEPT-RAIL,VEN-010,Civil Works,222463.99,RTGS,Quarterly supply refill for Swachh Bharat,OFFICER-08,BUD-1355,PROJ-014
NTX-01940,2025-05-30T10:52:43,DEPT-NHAI,VEN-007,Civil Works,358509.18,NEFT,Emergency allocation for DEPT-NHAI operations,OFFICER-05,BUD-3472,PROJ-014
NTX-01941,2025-03-16T16:05:02,DEPT-RAIL,VEN-013,Manpower,385492.27,RTGS,Quarterly supply refill for Ayushman Bharat,OFFICER-04,BUD-4122,PROJ-018
NTX-01942,2025-08-24T16:28:18,DEPT-CPWD,VEN-033,Consultancy,412657.19,UPI,Emergency allocation for DEPT-CPWD operations,OFFICER-08,BUD-4851,PROJ-016
NTX-01943,2025-07-28T10:58:35,DEPT-RAIL,VEN-065,Civil Works,51955.92,NEFT,Maintenance support for DEPT-RAIL,OFFICER-07,BUD-7848,PROJ-012
NTX-01944,2025-06-17T17:29:35,DEPT-CPWD,VEN-039,Manpower,393835.86,UPI,Emergency allocation for DEPT-CPWD operations,OFFICER-09,BUD-3480,PROJ-002
NTX-01945,2025-04-07T13:09:48,DEPT-EDU-DELHI,VEN-079,Civil Works,114193.43,UPI,Consultancy charges for Phase 3 of Ayushman Bharat,OFFICER-03,BUD-2470,PROJ-017
NTX-01946,2025-12-17T14:36:53,DEPT-HEALTH-AIIMS,VEN-067,Consultancy,388006.94,NEFT,Procurement for Swachh Bharat - Batch 8,OFFICER-01,BUD-1812,PROJ-011
NTX-01947,2025-03-18T17:09:27,DEPT-RAIL,VEN-032,Civil Works,1262.91,NEFT,Maintenance support for DEPT-RAIL,OFFICER-08,BUD-9421,PROJ-013
NTX-01948,2025-06-28T10:32:52,DEPT-HEALTH-AIIMS,VEN-059,IT Hardware,89338.33,RTGS,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-03,BUD-5924,PROJ-016
NTX-01949,2025-03-27T15:52:49,DEPT-NHAI,VEN-035,Medical Supplies,130903.45,RTGS,Consultancy charges for Phase 2 of Digital India,OFFICER-05,BUD-8948,PROJ-018
NTX-01950,2025-11-14T09:28:42,DEPT-RAIL,VEN-031,Consultancy,76026.11,UPI,Procurement for Swachh Bharat - Batch 20,OFFICER-00,BUD-8613,PROJ-014
NTX-01951,2025-11-19T10:30:23,DEPT-RAIL,VEN-090,Consultancy,362359.76,UPI,Consultancy charges for Phase 3 of Smart City Mission,OFFICER-08,BUD-4483,PROJ-014
NTX-01952,2025-11-30T11:09:28,DEPT-RAIL,VEN-060,Civil Works,251399.84,RTGS,Maintenance support for DEPT-RAIL,OFFICER-07,BUD-6754,PROJ-007
NTX-01953,2025-07-20T13:35:26,DEPT-NHAI,VEN-012,Consultancy,270067.86,RTGS,Consultancy charges for Phase 3 of Smart City Mission,OFFICER-04,BUD-4736,PROJ-020
NTX-01954,2025-10-09T16:06:19,DEPT-HEALTH-AIIMS,VEN-003,Manpower,301816.5,RTGS,Quarterly supply refill for PMGSY,OFFICER-08,BUD-9283,PROJ-013
NTX-01955,2025-10-25T10:25:04,DEPT-NHAI,VEN-058,IT Hardware,380751.44,NEFT,Procurement for Ayushman Bharat - Batch 5,OFFICER-08,BUD-4583,PROJ-005
NTX-01956,2025-02-24T11:37:59,DEPT-RAIL,VEN-046,Civil Works,441987.46,NEFT,Maintenance support for DEPT-RAIL,OFFICER-00,BUD-3545,PROJ-015
NTX-01957,2025-04-01T14:42:03,DEPT-HEALTH-AIIMS,VEN-066,Consultancy,346192.94,UPI,Procurement for Smart City Mission - Batch 82,OFFICER-03,BUD-3607,PROJ-015
NTX-01958,2025-12-29T09:56:29,DEPT-EDU-DELHI,VEN-065,IT Hardware,102661.0,NEFT,Consultancy charges for Phase 2 of PMGSY,OFFICER-01,BUD-8589,PROJ-010
NTX-01959,2025-02-25T11:03:51,DEPT-NHAI,VEN-002,Medical Supplies,186356.96,UPI,Consultancy charges for Phase 2 of Swachh Bharat,OFFICER-09,BUD-2766,PROJ-011
NTX-01960,2025-06-19T09:36:32,DEPT-HEALTH-AIIMS,VEN-047,Manpower,352837.08,UPI,Maintenance support for DEPT-HEALTH-AIIMS,OFFICER-07,BUD-1842,PROJ-010
NTX-01961,2025-04-10T13:07:57,DEPT-CPWD,VEN-071,Civil Works,335366.95,NEFT,Procurement for Ayushman Bharat - Batch 78,OFFICER-07,BUD-2730,PROJ-005
NTX-01962,2025-05-10T09:15:58,DEPT-RAIL,VEN-067,Medical Supplies,165235.93,NEFT,Consultancy charges for Phase 2 of Ayushman Bharat,OFFICER-02,BUD-3023,PROJ-014
NTX-01963,2025-09-11T10:38:37,DEPT-HEALTH-AIIMS,VEN-076,Medical Supplies,81899.35,UPI,Quarterly supply refill for PMGSY,OFFICER-03,BUD-9061,PROJ-005
NTX-01964,2025-10-03T17:39:45,DEPT-EDU-DELHI,VEN-043,IT Hardware,173067.67,NEFT,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-04,BUD-9931,PROJ-020
NTX-01965,2025-01-20T09:49:23,DEPT-HEALTH-AIIMS,VEN-007,Consultancy,254287.17,NEFT,Quarterly supply refill for Ayushman Bharat,OFFICER-03,BUD-5288,PROJ-012
NTX-01966,2025-10-15T14:42:24,DEPT-RAIL,VEN-083,Civil Works,210322.12,NEFT,Consultancy charges for Phase 1 of Digital India,OFFICER-02,BUD-4488,PROJ-006
NTX-01967,2025-06-30T13:41:00,DEPT-RAIL,VEN-052,IT Hardware,400768.5,RTGS,Consultancy charges for Phase 2 of Swachh Bharat,OFFICER-02,BUD-7545,PROJ-006
NTX-01968,2025-08-13T10:47:41,DEPT-CPWD,VEN-066,IT Hardware,391584.39,RTGS,Procurement for Swachh Bharat - Batch 61,OFFICER-02,BUD-9235,PROJ-014
NTX-01969,2025-09-26T15:53:12,DEPT-RAIL,VEN-060,Manpower,421688.4,NEFT,Procurement for Digital India - Batch 61,OFFICER-07,BUD-5897,PROJ-019
NTX-01970,2025-02-19T09:11:19,DEPT-HEALTH-AIIMS,VEN-036,Medical Supplies,224082.87,NEFT,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-05,BUD-3799,PROJ-009
NTX-01971,2025-05-06T13:39:31,DEPT-NHAI,VEN-068,Medical Supplies,443927.33,RTGS,Emergency allocation for DEPT-NHAI operations,OFFICER-08,BUD-3885,PROJ-010
NTX-01972,2025-11-01T14:16:37,DEPT-EDU-DELHI,VEN-091,Civil Works,22721.95,NEFT,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-00,BUD-7816,PROJ-007
NTX-01973,2025-10-23T16:08:27,DEPT-NHAI,VEN-081,Civil Works,274330.71,UPI,Quarterly supply refill for Digital India,OFFICER-07,BUD-9125,PROJ-016
NTX-01974,2025-02-12T10:42:30,DEPT-RAIL,VEN-013,Medical Supplies,382710.66,UPI,Consultancy charges for Phase 1 of Digital India,OFFICER-05,BUD-5906,PROJ-006
NTX-01975,2025-02-11T10:34:10,DEPT-NHAI,VEN-089,Civil Works,198445.18,RTGS,Consultancy charges for Phase 2 of Digital India,OFFICER-07,BUD-4547,PROJ-007
NTX-01976,2025-07-26T16:46:45,DEPT-NHAI,VEN-054,IT Hardware,173722.3,RTGS,Maintenance support for DEPT-NHAI,OFFICER-01,BUD-6198,PROJ-014
NTX-01977,2025-09-20T12:48:09,DEPT-NHAI,VEN-044,Civil Works,77060.22,UPI,Quarterly supply refill for Swachh Bharat,OFFICER-02,BUD-7081,PROJ-016
NTX-01978,2025-07-23T17:37:29,DEPT-RAIL,VEN-076,Manpower,323173.29,RTGS,Consultancy charges for Phase 1 of Swachh Bharat,OFFICER-09,BUD-9178,PROJ-005
NTX-01979,2025-06-09T13:27:55,DEPT-CPWD,VEN-008,Manpower,105261.0,UPI,Maintenance support for DEPT-CPWD,OFFICER-03,BUD-8156,PROJ-006
NTX-01980,2025-10-02T09:18:46,DEPT-CPWD,VEN-061,Manpower,390973.76,UPI,Consultancy charges for Phase 3 of Smart City Mission,OFFICER-00,BUD-1895,PROJ-002
NTX-01981,2025-09-12T13:07:08,DEPT-CPWD,VEN-062,Consultancy,347418.94,NEFT,Emergency allocation for DEPT-CPWD operations,OFFICER-07,BUD-4239,PROJ-011
NTX-01982,2025-03-06T09:56:53,DEPT-CPWD,VEN-055,Manpower,79686.45,NEFT,Emergency allocation for DEPT-CPWD operations,OFFICER-05,BUD-2129,PROJ-002
NTX-01983,2025-06-14T16:00:40,DEPT-CPWD,VEN-025,Civil Works,318332.6,NEFT,Quarterly supply refill for PMGSY,OFFICER-06,BUD-2567,PROJ-010
NTX-01984,2025-04-29T17:33:23,DEPT-CPWD,VEN-084,Consultancy,348797.55,NEFT,Emergency allocation for DEPT-CPWD operations,OFFICER-05,BUD-2245,PROJ-013
NTX-01985,2025-01-19T13:02:53,DEPT-NHAI,VEN-015,Medical Supplies,43453.64,NEFT,Emergency allocation for DEPT-NHAI operations,OFFICER-08,BUD-4854,PROJ-013
NTX-01986,2025-09-26T17:57:30,DEPT-HEALTH-AIIMS,VEN-034,Medical Supplies,16965.35,NEFT,Procurement for Smart City Mission - Batch 86,OFFICER-04,BUD-9199,PROJ-013
NTX-01987,2025-10-18T13:38:33,DEPT-RAIL,VEN-027,Civil Works,246782.83,UPI,Consultancy charges for Phase 3 of Digital India,OFFICER-06,BUD-7326,PROJ-017
NTX-01988,2025-05-18T14:44:27,DEPT-HEALTH-AIIMS,VEN-068,Manpower,432713.38,NEFT,Procurement for Ayushman Bharat - Batch 13,OFFICER-05,BUD-1660,PROJ-011
NTX-01989,2025-05-28T13:18:36,DEPT-NHAI,VEN-085,Civil Works,362442.94,NEFT,Maintenance support for DEPT-NHAI,OFFICER-04,BUD-8938,PROJ-007
NTX-01990,2025-08-31T10:16:06,DEPT-EDU-DELHI,VEN-025,Medical Supplies,74955.41,RTGS,Maintenance support for DEPT-EDU-DELHI,OFFICER-08,BUD-6547,PROJ-011
NTX-01991,2025-05-04T17:17:36,DEPT-RAIL,VEN-013,Consultancy,378238.97,RTGS,Quarterly supply refill for Smart City Mission,OFFICER-06,BUD-1709,PROJ-017
NTX-01992,2025-10-25T12:37:22,DEPT-RAIL,VEN-089,IT Hardware,15444.24,NEFT,Consultancy charges for Phase 1 of Smart City Mission,OFFICER-09,BUD-8767,PROJ-018
NTX-01993,2025-10-31T13:23:34,DEPT-RAIL,VEN-010,Manpower,164019.76,RTGS,Quarterly supply refill for Digital India,OFFICER-03,BUD-1114,PROJ-003
NTX-01994,2025-06-12T15:17:42,DEPT-HEALTH-AIIMS,VEN-098,Civil Works,408792.84,NEFT,Emergency allocation for DEPT-HEALTH-AIIMS operations,OFFICER-03,BUD-6114,PROJ-006
NTX-01995,2025-05-23T15:37:09,DEPT-HEALTH-AIIMS,VEN-079,IT Hardware,422404.48,NEFT,Procurement for Ayushman Bharat - Batch 70,OFFICER-02,BUD-6795,PROJ-011
NTX-01996,2025-12-20T10:02:28,DEPT-CPWD,VEN-051,Manpower,440613.98,NEFT,Emergency allocation for DEPT-CPWD operations,OFFICER-00,BUD-1367,PROJ-011
NTX-01997,2025-06-09T15:26:23,DEPT-NHAI,VEN-046,IT Hardware,247010.74,RTGS,Procurement for Smart City Mission - Batch 8,OFFICER-09,BUD-3168,PROJ-013
NTX-01998,2025-12-16T13:42:15,DEPT-HEALTH-AIIMS,VEN-006,Consultancy,227205.67,UPI,Maintenance support for DEPT-HEALTH-AIIMS,OFFICER-08,BUD-8557,PROJ-013
NTX-01999,2025-03-07T16:32:03,DEPT-HEALTH-AIIMS,VEN-005,Manpower,199765.83,UPI,Quarterly supply refill for Digital India,OFFICER-06,BUD-8107,PROJ-008
NTX-02000,2025-05-27T11:49:52,DEPT-RAIL,VEN-080,Civil Works,241113.04,UPI,Maintenance support for DEPT-RAIL,OFFICER-09,BUD-5868,PROJ-002
NTX-02001,2025-04-21T14:35:06,DEPT-EDU-DELHI,VEN-074,Civil Works,141503.91,RTGS,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-04,BUD-4028,PROJ-019
NTX-02002,2025-08-30T10:56:16,DEPT-HEALTH-AIIMS,VEN-003,Medical Supplies,8204.19,UPI,Consultancy charges for Phase 1 of Ayushman Bharat,OFFICER-06,BUD-2456,PROJ-013
NTX-02003,2025-01-22T13:17:14,DEPT-CPWD,VEN-054,IT Hardware,82490.45,NEFT,Emergency allocation for DEPT-CPWD operations,OFFICER-00,BUD-4845,PROJ-009
NTX-02004,2025-02-13T17:03:10,DEPT-CPWD,VEN-085,Civil Works,179913.37,UPI,Quarterly supply refill for Digital India,OFFICER-01,BUD-1726,PROJ-005
NTX-02005,2025-12-04T15:51:08,DEPT-EDU-DELHI,VEN-024,Consultancy,312547.5,UPI,Maintenance support for DEPT-EDU-DELHI,OFFICER-06,BUD-7881,PROJ-009
NTX-02006,2025-02-19T17:38:09,DEPT-CPWD,VEN-062,Manpower,39580.98,NEFT,Emergency allocation for DEPT-CPWD operations,OFFICER-09,BUD-1570,PROJ-014
NTX-02007,2025-04-07T14:39:48,DEPT-HEALTH-AIIMS,VEN-035,Manpower,51026.16,NEFT,Procurement for Digital India - Batch 21,OFFICER-07,BUD-4640,PROJ-006
NTX-02008,2025-10-01T14:09:40,DEPT-HEALTH-AIIMS,VEN-045,Manpower,11158.26,UPI,Consultancy charges for Phase 2 of PMGSY,OFFICER-07,BUD-9708,PROJ-010
NTX-02009,2025-04-26T17:23:29,DEPT-HEALTH-AIIMS,VEN-053,Manpower,400698.14,NEFT,Consultancy charges for Phase 3 of PMGSY,OFFICER-05,BUD-6968,PROJ-015
NTX-02010,2025-09-16T12:48:08,DEPT-HEALTH-AIIMS,VEN-011,Medical Supplies,111857.0,RTGS,Quarterly supply refill for Swachh Bharat,OFFICER-08,BUD-4696,PROJ-014
NTX-02011,2025-01-18T12:13:11,DEPT-CPWD,VEN-032,Civil Works,105531.21,RTGS,Procurement for Ayushman Bharat - Batch 5,OFFICER-09,BUD-7940,PROJ-014
NTX-02012,2025-06-19T14:16:18,DEPT-NHAI,VEN-025,Medical Supplies,134494.08,NEFT,Consultancy charges for Phase 2 of Digital India,OFFICER-08,BUD-9832,PROJ-002
NTX-02013,2025-01-12T16:34:05,DEPT-EDU-DELHI,VEN-002,Medical Supplies,413545.76,RTGS,Emergency allocation for DEPT-EDU-DELHI operations,OFFICER-03,BUD-2144,PROJ-017
