transaction_id,timestamp,department_id,vendor_id,vendor_category,project_id,amount,payment_method,approver_id,budget_code
63b4b5dd-36ff-4c18-b41f-8b42ccdd8338,2025-03-19 14:44:00,Transport Authority,VEND-8040,IT Hardware,PROJ-2024-019,44987.23,Check,APPR-003,BC-2024-MED-01
c63ada27-adef-43ac-bbb4-a36681398e72,2025-03-19 14:58:00,Urban Development Board,VEND-2795,Software Licenses,PROJ-2024-011,41281.4,Check,APPR-002,BC-2024-OFF-06
4ad08668-1b92-4694-8eb1-1e7ec95c3c1a,2025-03-19 15:55:00,Dept of Public Works,VEND-1714,Medical Supplies,PROJ-2024-010,27767.53,Check,APPR-008,BC-2024-LOG-03
31897fa7-32ab-4ffd-af80-0e747988b445,2025-03-19 18:08:00,Ministry of Health,VEND-4247,Logistics,PROJ-2024-011,18702.73,Check,APPR-003,BC-2024-IT -04
46e94619-813c-486d-bea0-8450dd7d23f7,2025-03-19 18:42:00,Dept of Education,VEND-3053,Logistics,PROJ-2024-018,24000.0,Check,APPR-004,BC-2024-LOG-03
98333b6c-d966-4fc3-b269-a6d7a11cc568,2025-03-20 08:08:00,Dept of Public Works,VEND-5901,Medical Supplies,PROJ-2024-008,73570.57,Corporate Card,APPR-003,BC-2024-MED-01
84df7c76-0ea0-40cf-ac7c-d3e021f34238,2025-03-20 08:18:00,Urban Development Board,VEND-3207,Construction,PROJ-2024-005,1620487.69,Check,APPR-005,BC-2024-OFF-06
99f55645-6231-41e2-88f3-cb17b890fd44,2025-03-20 08:44:00,Dept of Public Works,VEND-6693,Medical Supplies,PROJ-2024-005,93199.43,Corporate Card,APPR-005,BC-2024-MED-01
b592427f-0f01-45f0-9f13-7e273a0acb13,2025-03-20 09:08:00,Ministry of Health,VEND-3887,Medical Supplies,PROJ-2024-002,49194.39,Check,APPR-004,BC-2024-CON-00
f1e50a10-db3f-4181-bd91-a753adbb8b9d,2025-03-20 09:18:00,IT Services Division,VEND-7408,Logistics,PROJ-2024-005,8988.58,Electronic Transfer,APPR-006,BC-2024-IT -04
34848d77-fe3a-4b54-87f3-9c38a4106d64,2025-03-20 09:18:00,IT Services Division,VEND-1714,Medical Supplies,PROJ-2024-007,72786.06,Corporate Card,APPR-006,BC-2024-CON-00
518cc408-090a-40f9-8837-e5fbae6ad182,2025-03-20 09:20:00,Dept of Public Works,VEND-9778,Office Supplies,PROJ-2024-014,4138.62,Corporate Card,APPR-004,BC-2024-CON-00
43ca5368-4659-4d3d-9730-2c5a211776cf,2025-03-20 09:28:00,Urban Development Board,VEND-3053,Logistics,PROJ-2024-004,15247.89,Electronic Transfer,APPR-002,BC-2024-SOF-05
e5fd8339-c72c-40a3-89ef-1ea60a70da68,2025-03-20 10:40:00,IT Services Division,VEND-1322,Software Licenses,PROJ-2024-020,14960.93,Electronic Transfer,APPR-007,BC-2024-SOF-05
781c7a2a-7283-4ebd-b659-6b313f6aa92a,2025-03-20 10:54:00,Dept of Education,VEND-8254,Software Licenses,PROJ-2024-014,13968.72,Corporate Card,APPR-007,BC-2024-LOG-03
9ac784f5-062c-45f1-a732-a2f0f5b666d0,2025-03-20 10:58:00,Ministry of Health,VEND-9040,Medical Supplies,PROJ-2024-009,55225.77,Check,APPR-006,BC-2024-LOG-03
b5f4894d-e921-4c69-b96a-41b5ef22dec3,2025-03-20 12:02:00,Urban Development Board,VEND-7316,Construction,PROJ-2024-002,3021233.62,Corporate Card,APPR-002,BC-2024-IT -04
5d46b436-d1ea-4310-8fa4-f25b1edcb2ef,2025-03-20 13:33:00,Dept of Education,VEND-8254,Software Licenses,PROJ-2024-007,23250.31,Electronic Transfer,APPR-001,BC-2024-MED-01
280ac417-5d4b-445b-b44c-9977948ca296,2025-03-20 13:37:00,Ministry of Health,VEND-3887,Medical Supplies,PROJ-2024-010,78687.09,Electronic Transfer,APPR-010,BC-2024-MED-01
33a877ae-eb4e-47e8-aa1a-653e9ee03d48,2025-03-20 14:14:00,Transport Authority,VEND-2802,Medical Supplies,PROJ-2024-013,73686.56,Corporate Card,APPR-008,BC-2024-IT -04
2cf6cef7-ec30-47ef-8772-7a5f7e6f608c,2025-03-20 14:17:00,Dept of Education,VEND-8588,Logistics,PROJ-2024-015,16183.09,Check,APPR-007,BC-2024-MED-01
e4593988-3337-4e1e-8518-a95b8a86bfaf,2025-03-20 14:18:00,Dept of Education,VEND-3800,Software Licenses,PROJ-2024-016,35477.0,Electronic Transfer,APPR-006,BC-2024-IT -04
47d816cd-5ee0-47aa-bfe7-0e41a2513928,2025-03-20 14:24:00,Dept of Education,VEND-3471,Consulting,PROJ-2024-011,117467.43,Electronic Transfer,APPR-002,BC-2024-LOG-03
b341027c-ffb3-4aa2-999e-933b70082d2b,2025-03-20 16:42:00,IT Services Division,VEND-3207,Construction,PROJ-2024-017,2941185.56,Electronic Transfer,APPR-005,BC-2024-SOF-05
71b3e8ec-3597-445c-a835-aac7682bc0da,2025-03-20 16:57:00,Urban Development Board,VEND-3053,Logistics,PROJ-2024-005,8127.36,Electronic Transfer,APPR-006,BC-2024-CON-00
a6c6420c-4ec2-4639-acb5-03c22bd4a8fb,2025-03-20 17:37:00,Dept of Public Works,VEND-7172,Logistics,PROJ-2024-016,10118.45,Electronic Transfer,APPR-001,BC-2024-MED-01
f99a88e1-ef38-4056-861f-ef48eef75442,2025-03-20 17:45:00,Dept of Education,VEND-8363,Construction,PROJ-2024-002,3036158.09,Check,APPR-007,BC-2024-OFF-06
10f90cd9-882f-475c-a1d3-7d20130a7ffb,2025-03-20 17:53:00,Transport Authority,VEND-3207,Construction,PROJ-2024-001,3168607.85,Electronic Transfer,APPR-006,BC-2024-LOG-03
68bb5897-e3df-4e71-94bd-e4afc08c1bdf,2025-03-20 18:43:00,Transport Authority,VEND-3053,Logistics,PROJ-2024-008,23214.91,Check,APPR-004,BC-2024-MED-01
2b310026-fe9b-4c61-b9a6-34f8e7695fa4,2025-03-21 08:21:00,Dept of Public Works,VEND-8750,Medical Supplies,PROJ-2024-003,175451.07,Electronic Transfer,APPR-006,BC-2024-OFF-06
cd81cfd4-091a-4ace-8855-65ad11e018dd,2025-03-21 08:57:00,Dept of Public Works,VEND-6917,Medical Supplies,PROJ-2024-007,47563.52,Corporate Card,APPR-001,BC-2024-CON-02
d71296ec-0378-4f45-937d-90dedb3ce58d,2025-03-21 09:15:00,IT Services Division,VEND-4886,Office Supplies,PROJ-2024-012,4207.23,Check,APPR-006,BC-2024-IT -04
1b2de98f-893f-467a-895d-055370e484e2,2025-03-21 09:43:00,Ministry of Health,VEND-7172,Logistics,PROJ-2024-017,24000.0,Check,APPR-004,BC-2024-MED-01
66c6b147-3da7-475c-81ba-f11a4a12fc4e,2025-03-21 10:26:00,Urban Development Board,VEND-6750,Logistics,PROJ-2024-006,7625.78,Corporate Card,APPR-002,BC-2024-MED-01
bc154880-5e9a-4042-8fde-7475e7270e4b,2025-03-21 10:42:00,Dept of Public Works,VEND-7316,Construction,PROJ-2024-017,2499861.58,Corporate Card,APPR-008,BC-2024-CON-00
cb006e94-1fe7-4489-b972-f87e7b76fcd1,2025-03-21 10:45:00,Urban Development Board,VEND-6458,IT Hardware,PROJ-2024-009,86862.55,Electronic Transfer,APPR-008,BC-2024-CON-00
9f71b722-50b3-436e-beb5-a3c8f2f0d7b0,2025-03-21 10:45:00,Ministry of Health,VEND-9778,Office Supplies,PROJ-2024-012,540.18,Electronic Transfer,APPR-005,BC-2024-IT -04
8ddf1d0a-e2d4-43f4-812b-b1bc62380a5f,2025-03-21 11:15:00,Dept of Public Works,VEND-4339,Office Supplies,PROJ-2024-004,150000.0,Check,APPR-003,BC-2024-MED-01
c7cd95ef-a4d8-4752-9fe2-fdc5951a2215,2025-03-21 12:55:00,Ministry of Health,VEND-3207,Construction,PROJ-2024-003,2027812.24,Electronic Transfer,APPR-009,BC-2024-OFF-06
370fab20-2113-4cc6-ae88-e320a1e53546,2025-03-21 14:07:00,Ministry of Health,VEND-6750,Logistics,PROJ-2024-019,18033.14,Electronic Transfer,APPR-007,BC-2024-LOG-03
dcdcd5fa-ac58-4ab1-a6ad-ff696c4408e1,2025-03-21 14:36:00,Urban Development Board,VEND-3053,Logistics,PROJ-2024-020,18194.47,Check,APPR-010,BC-2024-IT -04
0fb31e22-3f3a-4455-bc53-1faac344aa45,2025-03-21 14:36:00,Dept of Education,VEND-8040,IT Hardware,PROJ-2024-011,85294.07,Check,APPR-004,BC-2024-CON-00
b9482c16-606b-460f-a326-0473eba09eb6,2025-03-21 14:37:00,Dept of Education,VEND-5901,Medical Supplies,PROJ-2024-003,70163.25,Corporate Card,APPR-006,BC-2024-CON-02
040eb706-fc87-4449-887f-3886c2f85cbc,2025-03-21 15:09:00,Dept of Public Works,VEND-8254,Software Licenses,PROJ-2024-013,36313.04,Corporate Card,APPR-003,BC-2024-OFF-06
b5a7e551-c9c2-4578-b940-c950f373a671,2025-03-21 15:14:00,Urban Development Board,VEND-8363,Construction,PROJ-2024-010,4136302.94,Check,APPR-001,BC-2024-CON-02
60fe47a0-f872-42cb-b8b6-4120853382f1,2025-03-21 15:35:00,Transport Authority,VEND-3053,Logistics,PROJ-2024-009,8520.42,Electronic Transfer,APPR-001,BC-2024-SOF-05
1cc28acf-aa3d-4cc9-902f-81d3d54a0b6c,2025-03-21 15:35:00,Transport Authority,VEND-3053,Logistics,PROJ-2024-006,8984.24,Check,APPR-009,BC-2024-LOG-03
e534a4e5-8846-422c-9c03-35baab43a80d,2025-03-21 16:10:00,Urban Development Board,VEND-4886,Office Supplies,PROJ-2024-011,1694.46,Check,APPR-008,BC-2024-MED-01
f3a3e235-0d04-423f-bbdc-26b42c158b04,2025-03-21 16:42:00,Ministry of Health,VEND-2545,Software Licenses,PROJ-2024-001,32351.39,Check,APPR-004,BC-2024-SOF-05
b22818bd-087a-47fc-ade8-1f4127e64c49,2025-03-21 17:43:00,Dept of Public Works,VEND-8750,Medical Supplies,PROJ-2024-010,71441.49,Corporate Card,APPR-009,BC-2024-SOF-05
af57b6af-d9bf-4641-b1f2-0b9c2b9e7c63,2025-03-21 18:06:00,Dept of Public Works,VEND-4886,Office Supplies,PROJ-2024-013,1748.38,Check,APPR-008,BC-2024-IT -04
ba2d5ede-e728-498b-b95a-d6a25d4cb65c,2025-03-22 08:04:00,Dept of Public Works,VEND-6458,IT Hardware,PROJ-2024-018,53276.02,Check,APPR-009,BC-2024-OFF-06
70e5e499-c882-4665-a1ee-05e57c3260b0,2025-03-22 08:31:00,Dept of Public Works,VEND-4886,Office Supplies,PROJ-2024-012,3172.91,Check,APPR-010,BC-2024-IT -04
3e9aab09-e522-4a54-90f4-9c2d99ef0eff,2025-03-22 08:44:00,Urban Development Board,VEND-4886,Office Supplies,PROJ-2024-009,2411.45,Check,APPR-005,BC-2024-CON-02
9e71fce9-2fe8-443c-ac14-ff9247918de7,2025-03-22 08:48:00,Dept of Public Works,VEND-8254,Software Licenses,PROJ-2024-008,42688.59,Electronic Transfer,APPR-004,BC-2024-CON-00
80f5d9ae-1692-430c-9fbd-c292bb6bb015,2025-03-22 09:49:00,Dept of Education,VEND-7172,Logistics,PROJ-2024-014,8835.55,Electronic Transfer,APPR-002,BC-2024-CON-02
1b0f78a1-ee92-4999-a584-069768469b01,2025-03-22 11:28:00,IT Services Division,VEND-8254,Software Licenses,PROJ-2024-019,21502.04,Check,APPR-007,BC-2024-LOG-03
c49c9b1f-2142-4a94-9736-6477560cd150,2025-03-22 11:33:00,Urban Development Board,VEND-1714,Medical Supplies,PROJ-2024-018,60916.2,Check,APPR-005,BC-2024-LOG-03
d7cbe046-26c7-45fb-9638-9f94e20de583,2025-03-22 11:52:00,Dept of Education,VEND-9304,Office Supplies,PROJ-2024-005,2874.73,Check,APPR-005,BC-2024-LOG-03
2bf9a2d6-9c2f-42bd-b30d-daef07426b1f,2025-03-22 12:08:00,IT Services Division,VEND-9040,Medical Supplies,PROJ-2024-004,73089.49,Check,APPR-002,BC-2024-OFF-06
ff809f79-d46f-43a4-96c0-8295e500c393,2025-03-22 12:20:00,Dept of Public Works,VEND-4247,Logistics,PROJ-2024-008,9421.02,Corporate Card,APPR-009,BC-2024-MED-01
62fbdc5d-0d01-4ae0-aa89-e80571ae95d3,2025-03-22 13:58:00,Urban Development Board,VEND-6750,Logistics,PROJ-2024-017,10959.14,Check,APPR-009,BC-2024-CON-02
08685127-1726-4b1c-8a91-41c96b647963,2025-03-22 14:40:00,Transport Authority,VEND-8040,IT Hardware,PROJ-2024-001,71962.04,Check,APPR-005,BC-2024-SOF-05
3203f5f6-499f-41c8-b1c0-12c25d4cce52,2025-03-22 14:46:00,Ministry of Health,VEND-3800,Software Licenses,PROJ-2024-013,26190.97,Electronic Transfer,APPR-009,BC-2024-IT -04
124b20e7-09f3-4328-bbe4-3d61fc4162f8,2025-03-22 14:56:00,Ministry of Health,VEND-8254,Software Licenses,PROJ-2024-005,19593.57,Corporate Card,APPR-004,BC-2024-LOG-03
4f346af8-0ca7-4025-946b-e7125da8602c,2025-03-22 15:06:00,Dept of Public Works,VEND-4886,Office Supplies,PROJ-2024-018,3755.84,Electronic Transfer,APPR-002,BC-2024-SOF-05
8a4068cc-3918-40f8-a0a8-d2e18eac350d,2025-03-22 15:08:00,Dept of Education,VEND-6458,IT Hardware,PROJ-2024-013,31502.94,Electronic Transfer,APPR-004,BC-2024-SOF-05
162b16d6-fa4b-4916-ad50-d8ef91275391,2025-03-22 15:53:00,Dept of Education,VEND-1322,Software Licenses,PROJ-2024-002,22804.49,Electronic Transfer,APPR-006,BC-2024-MED-01
d0c607af-a7f2-49e8-b288-e34b7c994edd,2025-03-22 18:32:00,Urban Development Board,VEND-3207,Construction,PROJ-2024-007,2130970.23,Corporate Card,APPR-010,BC-2024-IT -04
bf72b5b2-4cc8-444e-8aed-f0ce37cc7a4e,2025-03-23 08:56:00,Dept of Education,VEND-2033,Consulting,PROJ-2024-008,268715.03,Check,APPR-006,BC-2024-IT -04
7026df4e-679e-4965-b688-10d546abb2b3,2025-03-23 09:11:00,IT Services Division,VEND-8363,Construction,PROJ-2024-001,3825685.03,Check,APPR-009,BC-2024-MED-01
724f24f8-306b-49ad-8682-9a82af999e78,2025-03-23 10:50:00,Ministry of Health,VEND-2033,Consulting,PROJ-2024-014,107684.58,Corporate Card,APPR-004,BC-2024-CON-00
976f0586-389f-4af3-aad2-a36588e6124d,2025-03-23 11:04:00,Urban Development Board,VEND-5901,Medical Supplies,PROJ-2024-005,141269.04,Check,APPR-009,BC-2024-LOG-03
2a894c64-af81-4132-a8b8-d405299e8b3a,2025-03-23 11:11:00,Urban Development Board,VEND-4211,Medical Supplies,PROJ-2024-012,42087.7,Electronic Transfer,APPR-009,BC-2024-CON-02
3c8f05f3-82b6-42be-a9c3-e55708563362,2025-03-23 11:58:00,Dept of Education,VEND-8588,Logistics,PROJ-2024-013,11920.3,Check,APPR-007,BC-2024-LOG-03
2c1ee267-d3b4-4ba4-91f5-6d5d549a78da,2025-03-23 12:39:00,Transport Authority,VEND-8750,Medical Supplies,PROJ-2024-011,79725.62,Check,APPR-010,BC-2024-OFF-06
3c942d19-5093-423d-afcd-63889710ae3f,2025-03-23 12:39:00,Transport Authority,VEND-2693,Office Supplies,PROJ-2024-001,3422.61,Check,APPR-004,BC-2024-OFF-06
411ed4a3-b202-47bd-baa7-d7a1a51303e2,2025-03-23 13:13:00,Dept of Education,VEND-9778,Office Supplies,PROJ-2024-016,2247.24,Electronic Transfer,APPR-003,BC-2024-LOG-03
e4bf5863-07fa-4c3e-823a-831675871df3,2025-03-23 13:18:00,Dept of Education,VEND-6917,Medical Supplies,PROJ-2024-014,56195.38,Check,APPR-003,BC-2024-SOF-05
8c978620-5006-49ea-8f08-4170386f89e1,2025-03-23 13:25:00,Urban Development Board,VEND-4886,Office Supplies,PROJ-2024-003,2031.01,Check,APPR-001,BC-2024-SOF-05
79702dff-4261-4319-bf84-f87c4b270401,2025-03-23 13:28:00,Ministry of Health,VEND-4886,Office Supplies,PROJ-2024-003,1611.38,Electronic Transfer,APPR-004,BC-2024-MED-01
3ed6237d-9253-461f-8283-d9778bb4137c,2025-03-23 13:32:00,Ministry of Health,VEND-6458,IT Hardware,PROJ-2024-014,40783.04,Electronic Transfer,APPR-005,BC-2024-CON-00
71a0d00b-d6a9-4b03-845c-6a49f80dc325,2025-03-23 14:53:00,Transport Authority,VEND-7316,Construction,PROJ-2024-001,1257799.02,Electronic Transfer,APPR-002,BC-2024-LOG-03
918f8fed-e783-4362-b6a0-159461b2f1aa,2025-03-23 15:04:00,Ministry of Health,VEND-6917,Medical Supplies,PROJ-2024-017,93462.48,Electronic Transfer,APPR-002,BC-2024-LOG-03
ac3a8321-811a-402c-a78b-e619fe2e0e49,2025-03-23 16:03:00,IT Services Division,VEND-9778,Office Supplies,PROJ-2024-002,6000.0,Corporate Card,APPR-003,BC-2024-MED-01
58a373b0-68e4-4689-b056-cf69808c2e5f,2025-03-23 16:10:00,Ministry of Health,VEND-9040,Medical Supplies,PROJ-2024-010,180000.0,Check,APPR-003,BC-2024-CON-02
577cd74f-4d26-436b-be99-e050de8ce09f,2025-03-23 16:45:00,Dept of Education,VEND-8254,Software Licenses,PROJ-2024-005,20239.6,Electronic Transfer,APPR-002,BC-2024-IT -04
7aaa3ad8-f634-447a-91a0-876e199da8e6,2025-03-23 17:03:00,Urban Development Board,VEND-1322,Software Licenses,PROJ-2024-003,15154.8,Corporate Card,APPR-003,BC-2024-CON-02
204ddaa2-065f-4323-8afc-a1b35bc1da7e,2025-03-23 17:32:00,Ministry of Health,VEND-8040,IT Hardware,PROJ-2024-014,120000.0,Check,APPR-004,BC-2024-OFF-06
68778d72-3676-4b5a-b760-2763167bec38,2025-03-23 17:35:00,Dept of Education,VEND-8588,Logistics,PROJ-2024-014,7739.38,Corporate Card,APPR-005,BC-2024-IT -04
b476aed7-97c5-4a52-a391-d33cee1bf7c5,2025-03-23 17:51:00,Ministry of Health,VEND-4339,Office Supplies,PROJ-2024-004,5936.31,Corporate Card,APPR-001,BC-2024-CON-02
96bf4044-8697-46f6-920b-5b9f48ce54ff,2025-03-23 18:28:00,Dept of Public Works,VEND-5901,Medical Supplies,PROJ-2024-007,63430.34,Electronic Transfer,APPR-003,BC-2024-MED-01
5f51ae8c-6554-46e4-9915-a87dd3864e01,2025-03-23 18:38:00,Dept of Public Works,VEND-2693,Office Supplies,PROJ-2024-003,1158.77,Check,APPR-010,BC-2024-CON-02
ee17d818-b9d2-4b90-b9cb-90846c2b0baf,2025-03-23 18:40:00,Dept of Public Works,VEND-6693,Medical Supplies,PROJ-2024-013,136726.24,Corporate Card,APPR-004,BC-2024-CON-00
a18ba92e-de0c-406b-aaf4-08cd15929fd1,2025-03-23 18:42:00,Transport Authority,VEND-7408,Logistics,PROJ-2024-008,24000.0,Corporate Card,APPR-002,BC-2024-CON-00
bb52d448-edaf-4a69-8483-aaaa48a58fbb,2025-03-23 18:57:00,Dept of Education,VEND-8254,Software Licenses,PROJ-2024-012,21640.83,Electronic Transfer,APPR-006,BC-2024-CON-02
d7b5a9c1-9c5f-4272-b452-9f9c67d4dfe7,2025-03-24 08:23:00,Ministry of Health,VEND-7172,Logistics,PROJ-2024-002,13824.87,Check,APPR-005,BC-2024-IT -04
5ba1e602-976c-46f5-b5c0-ef824cf2b8da,2025-03-24 08:59:00,Dept of Education,VEND-2693,Office Supplies,PROJ-2024-006,3280.51,Check,APPR-009,BC-2024-IT -04
d98a7175-a61d-4ee6-8f54-7881885b0d91,2025-03-24 09:03:00,Ministry of Health,VEND-8040,IT Hardware,PROJ-2024-018,86308.94,Corporate Card,APPR-007,BC-2024-CON-00
d2cb5397-6068-4cec-a905-9614262687b4,2025-03-24 10:14:00,Dept of Public Works,VEND-2795,Software Licenses,PROJ-2024-017,49724.34,Corporate Card,APPR-008,BC-2024-CON-02
a9006582-1130-43b6-ac8a-476484001edf,2025-03-24 10:30:00,Dept of Education,VEND-9513,Medical Supplies,PROJ-2024-002,88435.46,Electronic Transfer,APPR-002,BC-2024-IT -04
2ff5da25-ddaa-41b5-8825-18544f50e515,2025-03-24 12:51:00,Urban Development Board,VEND-5901,Medical Supplies,PROJ-2024-005,87379.11,Electronic Transfer,APPR-004,BC-2024-SOF-05
40d8ee76-6fef-403a-a061-eee388aeefca,2025-03-24 13:34:00,Urban Development Board,VEND-3887,Medical Supplies,PROJ-2024-010,59370.05,Corporate Card,APPR-003,BC-2024-SOF-05
2571d272-4db4-410f-88d8-f16b6dbdbe49,2025-03-24 14:07:00,Urban Development Board,VEND-3800,Software Licenses,PROJ-2024-016,22180.77,Check,APPR-009,BC-2024-CON-02
0546b670-1988-47bc-90eb-3f78ca0d20fb,2025-03-24 14:25:00,Dept of Public Works,VEND-3207,Construction,PROJ-2024-005,6000000.0,Electronic Transfer,APPR-009,BC-2024-CON-00
aa2c0ca4-3b88-4355-a638-ba41032d1dde,2025-03-24 14:29:00,IT Services Division,VEND-5901,Medical Supplies,PROJ-2024-010,153951.6,Check,APPR-007,BC-2024-MED-01
dbdfbf93-e068-4695-aa5c-5a937c223a9f,2025-03-24 15:28:00,Ministry of Health,VEND-2802,Medical Supplies,PROJ-2024-011,44810.38,Electronic Transfer,APPR-008,BC-2024-SOF-05
e2afa274-bc39-4a3b-ac7b-af1556f6b05a,2025-03-24 15:45:00,Transport Authority,VEND-2795,Software Licenses,PROJ-2024-009,20048.84,Check,APPR-010,BC-2024-MED-01
77e2d936-46b2-4a49-b9ba-90fb5baa29ec,2025-03-24 16:11:00,Transport Authority,VEND-8374,Construction,PROJ-2024-008,1548550.14,Corporate Card,APPR-009,BC-2024-LOG-03
5eea7355-cf0b-4fa7-bf2e-460a8de7daef,2025-03-24 16:48:00,Dept of Public Works,VEND-2795,Software Licenses,PROJ-2024-008,38629.98,Corporate Card,APPR-010,BC-2024-CON-02
35f499e7-3c35-46b4-bd6a-fc0104207187,2025-03-24 17:08:00,Ministry of Health,VEND-2335,Software Licenses,PROJ-2024-003,26612.67,Check,APPR-004,BC-2024-CON-00
00b571d9-391e-41ba-9323-fbf22ed37aa4,2025-03-24 17:28:00,Urban Development Board,VEND-4211,Medical Supplies,PROJ-2024-005,74512.02,Electronic Transfer,APPR-005,BC-2024-LOG-03
6a000b9c-91bc-4ed5-aa25-cb9f60c383d5,2025-03-24 17:46:00,Dept of Public Works,VEND-7408,Logistics,PROJ-2024-016,13468.59,Corporate Card,APPR-008,BC-2024-LOG-03
29309895-e5e2-462a-b2eb-6648601b67c7,2025-03-24 17:55:00,Dept of Education,VEND-2802,Medical Supplies,PROJ-2024-014,41794.16,Check,APPR-009,BC-2024-IT -04
d5a26b39-34d7-4592-887a-b1e016f1325b,2025-03-25 08:07:00,Transport Authority,VEND-4339,Office Supplies,PROJ-2024-018,2718.26,Electronic Transfer,APPR-004,BC-2024-IT -04
a21bea34-d460-41c8-8b81-0766954a87f9,2025-03-25 08:29:00,Ministry of Health,VEND-3207,Construction,PROJ-2024-013,2955189.96,Electronic Transfer,APPR-005,BC-2024-CON-02
0c3ddb1b-29bd-447c-9fd7-c80934848df2,2025-03-25 08:43:00,Urban Development Board,VEND-2033,Consulting,PROJ-2024-020,204716.12,Corporate Card,APPR-001,BC-2024-OFF-06
c4dbfc68-ed20-4a10-9344-977670588e02,2025-03-25 10:10:00,Dept of Education,VEND-7172,Logistics,PROJ-2024-018,3652.64,Corporate Card,APPR-003,BC-2024-OFF-06
b83958e6-93ec-4eee-93f2-54bd4ece4802,2025-03-25 10:46:00,Dept of Education,VEND-5901,Medical Supplies,PROJ-2024-009,67877.05,Electronic Transfer,APPR-007,BC-2024-OFF-06
a99a091e-6b13-4d27-82bb-5f8839a263fe,2025-03-25 10:58:00,Dept of Education,VEND-6750,Logistics,PROJ-2024-011,13884.61,Corporate Card,APPR-007,BC-2024-MED-01
869ca7f7-7546-4c20-8b46-f29a6303b5af,2025-03-25 11:19:00,Dept of Public Works,VEND-6750,Logistics,PROJ-2024-012,17315.41,Check,APPR-010,BC-2024-OFF-06
e46f2735-e112-429a-9bd5-84edabd5035a,2025-03-25 11:22:00,Urban Development Board,VEND-9040,Medical Supplies,PROJ-2024-008,48802.55,Electronic Transfer,APPR-009,BC-2024-CON-00
5972143c-846c-4a9c-a470-e1f19b9e7b5c,2025-03-25 11:27:00,Dept of Public Works,VEND-9778,Office Supplies,PROJ-2024-018,1939.04,Check,APPR-006,BC-2024-CON-00
b0deac62-c37d-4aee-be5d-ef9b39bdcab2,2025-03-25 12:47:00,Transport Authority,VEND-2335,Software Licenses,PROJ-2024-011,23946.65,Electronic Transfer,APPR-005,BC-2024-CON-02
69b13656-6ec8-4ebc-b72e-f492e86daef2,2025-03-25 12:58:00,Urban Development Board,VEND-8254,Software Licenses,PROJ-2024-018,21985.19,Corporate Card,APPR-008,BC-2024-CON-02
07f7b0d6-b5ed-44c3-9680-7e7624c4c8f9,2025-03-25 13:25:00,Dept of Public Works,VEND-8040,IT Hardware,PROJ-2024-015,37581.36,Corporate Card,APPR-010,BC-2024-OFF-06
b1a07259-091f-4a15-a22a-3b07175a524d,2025-03-25 13:26:00,Urban Development Board,VEND-6693,Medical Supplies,PROJ-2024-015,63320.47,Check,APPR-003,BC-2024-OFF-06
6c4e7495-0135-407d-9eb6-d9ec4f4905a6,2025-03-25 13:48:00,Dept of Education,VEND-2795,Software Licenses,PROJ-2024-013,27269.78,Corporate Card,APPR-003,BC-2024-CON-02
1cfe694c-11eb-4752-8f45-81c7b4e9be03,2025-03-25 14:17:00,Ministry of Health,VEND-6750,Logistics,PROJ-2024-011,8909.56,Electronic Transfer,APPR-009,BC-2024-LOG-03
742e3f98-c177-4c3f-b0e0-f2b604be6ce3,2025-03-25 14:20:00,Dept of Public Works,VEND-8374,Construction,PROJ-2024-020,3885576.13,Corporate Card,APPR-001,BC-2024-SOF-05
fc1f27f2-9f40-4113-88db-9b3e37b7e7fa,2025-03-25 14:32:00,Dept of Public Works,VEND-4247,Logistics,PROJ-2024-019,10922.05,Check,APPR-001,BC-2024-OFF-06
64c2a4a2-c60c-4264-9526-2194736ed71e,2025-03-25 14:33:00,Dept of Public Works,VEND-6917,Medical Supplies,PROJ-2024-002,48000.68,Check,APPR-009,BC-2024-CON-00
08b42475-0ac7-41d5-9842-ac8a2cc1ae19,2025-03-25 15:09:00,Ministry of Health,VEND-8363,Construction,PROJ-2024-012,1591595.35,Corporate Card,APPR-002,BC-2024-OFF-06
8fd78687-621e-44e6-8313-f4eb1235e1e0,2025-03-25 15:30:00,Dept of Education,VEND-3471,Consulting,PROJ-2024-010,259318.58,Check,APPR-003,BC-2024-OFF-06
387a6211-5103-408e-96d2-377e066daa76,2025-03-25 16:34:00,Dept of Education,VEND-5901,Medical Supplies,PROJ-2024-010,36069.47,Check,APPR-001,BC-2024-CON-00
ec1b4afd-38b5-4351-b70e-c232fe54987b,2025-03-25 16:54:00,IT Services Division,VEND-7172,Logistics,PROJ-2024-002,11652.46,Corporate Card,APPR-004,BC-2024-OFF-06
f98cc74b-693d-4ee2-8fff-1a754be179ce,2025-03-25 17:49:00,Ministry of Health,VEND-9778,Office Supplies,PROJ-2024-017,2294.19,Check,APPR-002,BC-2024-LOG-03
7cce1c42-16b8-43bf-94af-555180dfe65d,2025-03-25 18:22:00,Transport Authority,VEND-4339,Office Supplies,PROJ-2024-006,2321.63,Electronic Transfer,APPR-009,BC-2024-CON-02
1e3094bd-0cb9-4903-8400-7326d947f023,2025-03-25 18:33:00,IT Services Division,VEND-9040,Medical Supplies,PROJ-2024-017,40181.84,Corporate Card,APPR-007,BC-2024-LOG-03
