transaction_id,timestamp,department_id,vendor_id,vendor_category,amount,payment_method,description,approver_id,budget_code,project_id
NTX-03103,2025-03-19T16:37:07,DEPT-EDU-DELHI,VEN-013,Civil Works,496644.14,UPI,Consultancy charges for PROJ-251,OFFICER-07,BUD-9439,PROJ-251
NTX-03104,2025-05-20T13:05:18,DEPT-EDU-DELHI,VEN-013,Civil Works,265589.48,NEFT,Maintenance support for DEPT-EDU-DELHI,OFFICER-07,BUD-5342,PROJ-251
NTX-03105,2025-11-27T10:19:27,DEPT-EDU-DELHI,VEN-013,Civil Works,380124.43,NEFT,Milestone payment for Civil Works,OFFICER-01,BUD-6036,PROJ-251
NTX-03106,2025-12-17T14:05:24,DEPT-EDU-DELHI,VEN-013,Civil Works,62468.88,UPI,Consultancy charges for PROJ-251,OFFICER-06,BUD-1441,PROJ-251
NTX-03107,2025-08-02T14:34:53,DEPT-EDU-DELHI,VEN-013,Civil Works,458457.82,RTGS,Quarterly supply refill for Swachh Bharat,OFFICER-06,BUD-9745,PROJ-251
NTX-03108,2025-07-07T15:36:32,DEPT-EDU-DELHI,VEN-013,Civil Works,2612125.14,NEFT,Milestone payment for Civil Works,OFFICER-06,BUD-6043,PROJ-251
NTX-03109,2025-12-27T16:20:58,DEPT-EDU-DELHI,VEN-013,Civil Works,617303.0,RTGS,Procurement for Ayushman Bharat - Phase 5,OFFICER-06,BUD-7723,PROJ-251
NTX-03110,2025-08-04T11:52:52,DEPT-EDU-DELHI,VEN-013,Civil Works,3451028.37,RTGS,Procurement for Ayushman Bharat - Phase 5,OFFICER-01,BUD-6412,PROJ-251
NTX-03111,2025-12-08T13:36:18,DEPT-EDU-DELHI,VEN-013,Civil Works,163574.85,RTGS,Consultancy charges for PROJ-251,OFFICER-03,BUD-1596,PROJ-251
NTX-03112,2025-05-02T10:04:28,DEPT-EDU-DELHI,VEN-013,Civil Works,100587.43,RTGS,Consultancy charges for PROJ-251,OFFICER-06,BUD-1387,PROJ-251
NTX-03113,2025-04-27T13:07:41,DEPT-EDU-DELHI,VEN-013,Civil Works,166781.5,UPI,Quarterly supply refill for Swachh Bharat,OFFICER-09,BUD-3229,PROJ-251
NTX-03114,2025-08-25T13:29:30,DEPT-CPWD,VEN-000,Consultancy,188843.19,UPI,Maintenance support for DEPT-CPWD,OFFICER-07,BUD-5295,PROJ-252
NTX-03115,2025-02-10T11:13:21,DEPT-CPWD,VEN-000,Consultancy,18723.19,UPI,Maintenance support for DEPT-CPWD,OFFICER-02,BUD-1347,PROJ-252
NTX-03116,2025-12-12T11:17:33,DEPT-CPWD,VEN-000,Consultancy,2212286.35,UPI,Quarterly supply refill for Smart City Mission,OFFICER-09,BUD-3807,PROJ-252
NTX-03117,2025-05-28T10:25:26,DEPT-CPWD,VEN-000,Consultancy,23926.17,UPI,Procurement for PMGSY - Phase 3,OFFICER-05,BUD-2477,PROJ-252
NTX-03118,2025-09-05T17:05:13,DEPT-CPWD,VEN-047,Consultancy,31179.14,RTGS,Procurement for Ayushman Bharat - Phase 5,OFFICER-08,BUD-8068,PROJ-252
NTX-03119,2025-01-09T12:59:03,DEPT-CPWD,VEN-000,Consultancy,917319.9,UPI,Procurement for Smart City Mission - Phase 5,OFFICER-04,BUD-2081,PROJ-252
NTX-03120,2025-09-06T09:36:08,DEPT-CPWD,VEN-000,Consultancy,44081.03,RTGS,Quarterly supply refill for Ayushman Bharat,OFFICER-05,BUD-6455,PROJ-252
NTX-03121,2025-01-14T17:08:35,DEPT-CPWD,VEN-000,Consultancy,3431462.75,NEFT,Milestone payment for Consultancy,OFFICER-09,BUD-3621,PROJ-252
NTX-03122,2025-10-17T15:36:30,DEPT-NHAI,VEN-002,IT Hardware,32308.57,UPI,Consultancy charges for PROJ-253,OFFICER-00,BUD-6069,PROJ-253
NTX-03123,2025-05-16T13:29:16,DEPT-NHAI,VEN-002,IT Hardware,404444.13,NEFT,Consultancy charges for PROJ-253,OFFICER-06,BUD-4383,PROJ-253
NTX-03124,2025-11-10T10:58:20,DEPT-NHAI,VEN-002,IT Hardware,44406.99,UPI,Consultancy charges for PROJ-253,OFFICER-07,BUD-6467,PROJ-253
NTX-03125,2025-07-01T15:57:39,DEPT-NHAI,VEN-067,IT Hardware,272271.95,UPI,Milestone payment for IT Hardware,OFFICER-00,BUD-7847,PROJ-253
NTX-03126,2025-06-24T13:41:25,DEPT-NHAI,VEN-002,IT Hardware,364157.07,NEFT,Milestone payment for IT Hardware,OFFICER-06,BUD-6043,PROJ-253
NTX-03127,2025-01-23T11:31:03,DEPT-NHAI,VEN-002,IT Hardware,476002.95,RTGS,Consultancy charges for PROJ-253,OFFICER-00,BUD-3464,PROJ-253
NTX-03128,2025-02-02T10:49:07,DEPT-NHAI,VEN-002,IT Hardware,435754.25,UPI,Maintenance support for DEPT-NHAI,OFFICER-00,BUD-8095,PROJ-253
NTX-03129,2025-09-05T15:05:52,DEPT-NHAI,VEN-002,IT Hardware,90211.77,RTGS,Milestone payment for IT Hardware,OFFICER-08,BUD-4139,PROJ-253
NTX-03130,2025-08-19T10:43:58,DEPT-NHAI,VEN-002,IT Hardware,373514.33,RTGS,Maintenance support for DEPT-NHAI,OFFICER-05,BUD-3728,PROJ-253
NTX-03131,2025-01-26T11:59:04,DEPT-NHAI,VEN-002,IT Hardware,4965764.94,RTGS,Consultancy charges for PROJ-253,OFFICER-08,BUD-5652,PROJ-253
NTX-03132,2025-04-07T09:56:54,DEPT-NHAI,VEN-002,IT Hardware,388518.93,NEFT,Quarterly supply refill for Ayushman Bharat,OFFICER-09,BUD-4998,PROJ-253
NTX-03133,2025-11-21T09:27:00,DEPT-RAIL,VEN-080,IT Hardware,368940.66,NEFT,Procurement for Smart City Mission - Phase 5,OFFICER-03,BUD-9290,PROJ-254
NTX-03134,2025-02-27T16:08:05,DEPT-RAIL,VEN-080,IT Hardware,438303.14,RTGS,Quarterly supply refill for Digital India,OFFICER-08,BUD-1775,PROJ-254
NTX-03135,2025-06-09T17:26:39,DEPT-RAIL,VEN-080,IT Hardware,180857.58,UPI,Procurement for Digital India - Phase 1,OFFICER-03,BUD-6982,PROJ-254
NTX-03136,2025-07-26T17:47:36,DEPT-RAIL,VEN-080,IT Hardware,46409.53,RTGS,Procurement for Swachh Bharat - Phase 4,OFFICER-07,BUD-2367,PROJ-254
NTX-03137,2025-06-24T11:01:13,DEPT-RAIL,VEN-080,IT Hardware,26828.36,UPI,Milestone payment for IT Hardware,OFFICER-03,BUD-2548,PROJ-254
NTX-03138,2025-07-07T16:29:23,DEPT-RAIL,VEN-080,IT Hardware,3575288.11,RTGS,Quarterly supply refill for Ayushman Bharat,OFFICER-02,BUD-1110,PROJ-254
NTX-03139,2025-03-29T16:18:50,DEPT-RAIL,VEN-080,IT Hardware,445997.15,UPI,Quarterly supply refill for Swachh Bharat,OFFICER-04,BUD-4940,PROJ-254
NTX-03140,2025-05-13T10:26:40,DEPT-RAIL,VEN-080,IT Hardware,292512.49,RTGS,Milestone payment for IT Hardware,OFFICER-06,BUD-1418,PROJ-254
NTX-03141,2025-03-17T15:39:59,DEPT-RAIL,VEN-080,IT Hardware,194897.35,RTGS,Consultancy charges for PROJ-254,OFFICER-02,BUD-6136,PROJ-254
NTX-03142,2025-07-04T16:02:57,DEPT-RAIL,VEN-012,IT Hardware,34548.02,NEFT,Milestone payment for IT Hardware,OFFICER-03,BUD-5229,PROJ-254
NTX-03143,2025-01-26T16:42:11,DEPT-RAIL,VEN-080,IT Hardware,67086.57,NEFT,Consultancy charges for PROJ-254,OFFICER-08,BUD-3898,PROJ-254
NTX-03144,2025-01-10T11:25:24,DEPT-RAIL,VEN-080,IT Hardware,12086.66,UPI,Milestone payment for IT Hardware,OFFICER-05,BUD-6894,PROJ-254
NTX-03145,2025-10-04T11:36:28,DEPT-RAIL,VEN-080,IT Hardware,138376.84,UPI,Procurement for Digital India - Phase 5,OFFICER-06,BUD-9342,PROJ-254
NTX-03146,2025-06-16T16:10:37,DEPT-RAIL,VEN-080,IT Hardware,3484369.36,NEFT,Quarterly supply refill for Swachh Bharat,OFFICER-06,BUD-5395,PROJ-254
NTX-03147,2025-05-10T17:58:04,DEPT-NHAI,VEN-018,Manpower,77294.77,NEFT,Procurement for Smart City Mission - Phase 5,OFFICER-05,BUD-8166,PROJ-255
NTX-03148,2025-07-20T13:27:40,DEPT-NHAI,VEN-018,Manpower,347320.71,NEFT,Quarterly supply refill for Ayushman Bharat,OFFICER-04,BUD-3188,PROJ-255
NTX-03149,2025-02-14T17:01:23,DEPT-NHAI,VEN-018,Manpower,41271.37,RTGS,Milestone payment for Manpower,OFFICER-07,BUD-6697,PROJ-255
NTX-03150,2025-10-27T16:48:47,DEPT-NHAI,VEN-018,Manpower,4820990.8,UPI,Consultancy charges for PROJ-255,OFFICER-01,BUD-6754,PROJ-255
NTX-03151,2025-04-23T12:04:43,DEPT-NHAI,VEN-018,Manpower,432347.81,RTGS,Milestone payment for Manpower,OFFICER-06,BUD-7600,PROJ-255
NTX-03152,2025-10-29T11:34:12,DEPT-NHAI,VEN-018,Manpower,3859576.84,RTGS,Consultancy charges for PROJ-255,OFFICER-07,BUD-8988,PROJ-255
NTX-03153,2025-12-20T17:47:43,DEPT-NHAI,VEN-018,Manpower,47093.58,NEFT,Maintenance support for DEPT-NHAI,OFFICER-04,BUD-7047,PROJ-255
NTX-03154,2025-08-20T13:53:04,DEPT-NHAI,VEN-018,Manpower,22946.22,UPI,Milestone payment for Manpower,OFFICER-06,BUD-6261,PROJ-255
NTX-03155,2025-07-08T11:17:46,DEPT-NHAI,VEN-018,Manpower,127606.57,RTGS,Maintenance support for DEPT-NHAI,OFFICER-03,BUD-3216,PROJ-255
NTX-03156,2025-08-09T16:57:45,DEPT-NHAI,VEN-018,Manpower,409778.32,NEFT,Milestone payment for Manpower,OFFICER-09,BUD-4338,PROJ-255
NTX-03157,2025-12-18T11:39:20,DEPT-EDU-DELHI,VEN-008,Consultancy,419789.66,NEFT,Quarterly supply refill for Smart City Mission,OFFICER-08,BUD-4128,PROJ-256
NTX-03158,2025-07-26T16:39:18,DEPT-EDU-DELHI,VEN-008,Consultancy,459493.24,UPI,Consultancy charges for PROJ-256,OFFICER-09,BUD-3462,PROJ-256
NTX-03159,2025-10-23T10:54:09,DEPT-EDU-DELHI,VEN-008,Consultancy,286370.7,RTGS,Milestone payment for Consultancy,OFFICER-08,BUD-5793,PROJ-256
NTX-03160,2025-01-19T14:38:22,DEPT-EDU-DELHI,VEN-008,Consultancy,3507435.24,RTGS,Quarterly supply refill for Ayushman Bharat,OFFICER-01,BUD-6240,PROJ-256
NTX-03161,2025-11-26T17:55:25,DEPT-EDU-DELHI,VEN-008,Consultancy,250508.6,UPI,Procurement for Ayushman Bharat - Phase 3,OFFICER-04,BUD-2822,PROJ-256
NTX-03162,2025-07-19T10:08:22,DEPT-EDU-DELHI,VEN-008,Consultancy,456401.55,NEFT,Procurement for Digital India - Phase 2,OFFICER-02,BUD-8941,PROJ-256
NTX-03163,2025-11-13T17:13:53,DEPT-EDU-DELHI,VEN-008,Consultancy,299578.59,RTGS,Quarterly supply refill for Ayushman Bharat,OFFICER-00,BUD-6144,PROJ-256
NTX-03164,2025-09-04T11:38:58,DEPT-EDU-DELHI,VEN-008,Consultancy,18480.9,RTGS,Quarterly supply refill for Smart City Mission,OFFICER-05,BUD-4503,PROJ-256
NTX-03165,2025-07-27T16:29:53,DEPT-EDU-DELHI,VEN-008,Consultancy,3628411.18,NEFT,Maintenance support for DEPT-EDU-DELHI,OFFICER-02,BUD-2638,PROJ-256
NTX-03166,2025-10-01T13:23:57,DEPT-EDU-DELHI,VEN-008,Consultancy,4613724.18,NEFT,Procurement for PMGSY - Phase 1,OFFICER-01,BUD-9947,PROJ-256
NTX-03167,2025-01-23T17:30:51,DEPT-EDU-DELHI,VEN-008,Consultancy,78331.45,UPI,Quarterly supply refill for Ayushman Bharat,OFFICER-01,BUD-7658,PROJ-256
NTX-03168,2025-02-02T13:02:21,DEPT-EDU-DELHI,VEN-008,Consultancy,17104.76,UPI,Quarterly supply refill for Smart City Mission,OFFICER-07,BUD-5882,PROJ-256
NTX-03169,2025-01-17T09:28:22,DEPT-EDU-DELHI,VEN-008,Consultancy,12478.78,NEFT,Quarterly supply refill for Swachh Bharat,OFFICER-07,BUD-5521,PROJ-256
NTX-03170,2025-12-12T14:11:20,DEPT-EDU-DELHI,VEN-008,Consultancy,368909.81,RTGS,Procurement for Swachh Bharat - Phase 1,OFFICER-02,BUD-8833,PROJ-256
NTX-03171,2025-09-14T10:11:49,DEPT-EDU-DELHI,VEN-008,Consultancy,27283.41,NEFT,Procurement for Digital India - Phase 1,OFFICER-06,BUD-7681,PROJ-256
NTX-03172,2025-03-07T15:33:54,DEPT-EDU-DELHI,VEN-008,Consultancy,493732.32,RTGS,Quarterly supply refill for PMGSY,OFFICER-00,BUD-7718,PROJ-256
NTX-03173,2025-04-05T12:38:11,DEPT-EDU-DELHI,VEN-008,Consultancy,1876300.64,RTGS,Procurement for Swachh Bharat - Phase 3,OFFICER-05,BUD-2708,PROJ-256
NTX-03174,2025-08-13T16:41:09,DEPT-EDU-DELHI,VEN-064,Consultancy,4754139.48,RTGS,Consultancy charges for PROJ-256,OFFICER-00,BUD-6895,PROJ-256
NTX-03175,2025-03-02T13:12:40,DEPT-EDU-DELHI,VEN-008,Consultancy,48856.84,RTGS,Consultancy charges for PROJ-256,OFFICER-03,BUD-8169,PROJ-256
NTX-03176,2025-10-25T16:05:21,DEPT-EDU-DELHI,VEN-083,Consultancy,238384.17,RTGS,Procurement for PMGSY - Phase 3,OFFICER-05,BUD-1894,PROJ-256
NTX-03177,2025-03-19T10:15:08,DEPT-EDU-DELHI,VEN-010,Manpower,4702378.41,UPI,Quarterly supply refill for Smart City Mission,OFFICER-04,BUD-4841,PROJ-257
NTX-03178,2025-03-02T09:56:01,DEPT-EDU-DELHI,VEN-012,Manpower,41230.68,NEFT,Milestone payment for Manpower,OFFICER-07,BUD-2669,PROJ-257
NTX-03179,2025-10-01T11:54:54,DEPT-EDU-DELHI,VEN-012,Manpower,33131.85,UPI,Consultancy charges for PROJ-257,OFFICER-00,BUD-4721,PROJ-257
NTX-03180,2025-03-15T17:05:39,DEPT-EDU-DELHI,VEN-012,Manpower,305518.01,UPI,Consultancy charges for PROJ-257,OFFICER-02,BUD-7413,PROJ-257
NTX-03181,2025-10-12T14:35:47,DEPT-EDU-DELHI,VEN-012,Manpower,27020.49,UPI,Procurement for Swachh Bharat - Phase 2,OFFICER-00,BUD-8033,PROJ-257
NTX-03182,2025-07-06T17:06:54,DEPT-CPWD,VEN-059,Medical Supplies,42843.54,RTGS,Consultancy charges for PROJ-258,OFFICER-06,BUD-9898,PROJ-258
NTX-03183,2025-03-04T14:42:56,DEPT-CPWD,VEN-059,Medical Supplies,453658.6,UPI,Quarterly supply refill for PMGSY,OFFICER-05,BUD-7241,PROJ-258
NTX-03184,2025-07-21T12:32:15,DEPT-CPWD,VEN-059,Medical Supplies,27311.65,NEFT,Consultancy charges for PROJ-258,OFFICER-09,BUD-2756,PROJ-258
NTX-03185,2025-08-10T10:51:01,DEPT-CPWD,VEN-059,Medical Supplies,2665003.58,RTGS,Quarterly supply refill for Ayushman Bharat,OFFICER-01,BUD-9295,PROJ-258
NTX-03186,2025-03-08T11:52:20,DEPT-CPWD,VEN-059,Medical Supplies,45720.13,UPI,Quarterly supply refill for Digital India,OFFICER-04,BUD-9674,PROJ-258
NTX-03187,2025-01-26T16:01:00,DEPT-CPWD,VEN-059,Medical Supplies,151459.48,RTGS,Quarterly supply refill for PMGSY,OFFICER-05,BUD-3684,PROJ-258
NTX-03188,2025-10-31T14:52:00,DEPT-CPWD,VEN-059,Medical Supplies,267063.72,UPI,Procurement for PMGSY - Phase 4,OFFICER-04,BUD-9004,PROJ-258
NTX-03189,2025-07-06T17:55:08,DEPT-CPWD,VEN-059,Medical Supplies,4559916.71,NEFT,Quarterly supply refill for Digital India,OFFICER-00,BUD-9149,PROJ-258
NTX-03190,2025-11-28T10:29:19,DEPT-CPWD,VEN-059,Medical Supplies,215674.11,UPI,Consultancy charges for PROJ-258,OFFICER-00,BUD-1071,PROJ-258
NTX-03191,2025-03-29T13:49:00,DEPT-CPWD,VEN-059,Medical Supplies,26466.4,RTGS,Quarterly supply refill for PMGSY,OFFICER-07,BUD-6629,PROJ-258
NTX-03192,2025-04-09T10:42:17,DEPT-CPWD,VEN-059,Medical Supplies,302249.75,NEFT,Consultancy charges for PROJ-258,OFFICER-06,BUD-4670,PROJ-258
NTX-03193,2025-09-28T10:23:51,DEPT-CPWD,VEN-059,Medical Supplies,3283720.64,UPI,Consultancy charges for PROJ-258,OFFICER-05,BUD-4831,PROJ-258
NTX-03194,2025-10-14T13:14:17,DEPT-RAIL,VEN-012,IT Hardware,367638.37,RTGS,Milestone payment for IT Hardware,OFFICER-08,BUD-4637,PROJ-259
NTX-03195,2025-02-19T13:24:13,DEPT-RAIL,VEN-012,IT Hardware,34545.67,UPI,Procurement for Ayushman Bharat - Phase 5,OFFICER-08,BUD-4132,PROJ-259
NTX-03196,2025-06-21T09:19:09,DEPT-RAIL,VEN-012,IT Hardware,351489.78,RTGS,Maintenance support for DEPT-RAIL,OFFICER-04,BUD-9558,PROJ-259
NTX-03197,2025-04-18T11:00:24,DEPT-RAIL,VEN-012,IT Hardware,196370.76,RTGS,Milestone payment for IT Hardware,OFFICER-02,BUD-5345,PROJ-259
NTX-03198,2025-07-09T09:22:04,DEPT-RAIL,VEN-012,IT Hardware,28514.61,NEFT,Milestone payment for IT Hardware,OFFICER-00,BUD-1208,PROJ-259
NTX-03199,2025-06-08T12:34:16,DEPT-RAIL,VEN-012,IT Hardware,1690067.6,RTGS,Maintenance support for DEPT-RAIL,OFFICER-01,BUD-7846,PROJ-259
NTX-03200,2025-07-23T16:06:12,DEPT-RAIL,VEN-012,IT Hardware,464600.63,RTGS,Procurement for Ayushman Bharat - Phase 2,OFFICER-00,BUD-5632,PROJ-259
NTX-03201,2025-01-27T12:37:30,DEPT-RAIL,VEN-012,IT Hardware,183357.79,NEFT,Quarterly supply refill for PMGSY,OFFICER-09,BUD-6106,PROJ-259
NTX-03202,2025-08-08T09:05:10,DEPT-RAIL,VEN-012,IT Hardware,480441.53,RTGS,Consultancy charges for PROJ-259,OFFICER-02,BUD-4775,PROJ-259
NTX-03203,2025-05-01T10:59:24,DEPT-RAIL,VEN-012,IT Hardware,296258.29,NEFT,Milestone payment for IT Hardware,OFFICER-02,BUD-3791,PROJ-259
NTX-03204,2025-01-25T15:51:26,DEPT-RAIL,VEN-012,IT Hardware,6447.29,NEFT,Procurement for PMGSY - Phase 4,OFFICER-03,BUD-9523,PROJ-259
NTX-03205,2025-03-26T16:53:10,DEPT-RAIL,VEN-073,IT Hardware,360111.41,NEFT,Consultancy charges for PROJ-259,OFFICER-06,BUD-9581,PROJ-259
NTX-03206,2025-06-11T10:33:27,DEPT-RAIL,VEN-012,IT Hardware,393246.62,NEFT,Procurement for Digital India - Phase 2,OFFICER-03,BUD-8411,PROJ-259
NTX-03207,2025-08-17T16:59:16,DEPT-RAIL,VEN-057,IT Hardware,441586.44,UPI,Procurement for Ayushman Bharat - Phase 4,OFFICER-08,BUD-3148,PROJ-259
NTX-03208,2025-07-15T17:30:33,DEPT-RAIL,VEN-012,IT Hardware,11315.95,UPI,Procurement for Smart City Mission - Phase 4,OFFICER-07,BUD-7192,PROJ-259
NTX-03209,2025-07-24T13:04:48,DEPT-EDU-DELHI,VEN-000,IT Hardware,1264436.26,NEFT,Procurement for Smart City Mission - Phase 3,OFFICER-00,BUD-4984,PROJ-260
NTX-03210,2025-02-22T15:00:58,DEPT-EDU-DELHI,VEN-057,IT Hardware,492212.91,RTGS,Maintenance support for DEPT-EDU-DELHI,OFFICER-07,BUD-8149,PROJ-260
NTX-03211,2025-09-09T11:36:20,DEPT-EDU-DELHI,VEN-000,IT Hardware,391464.23,NEFT,Maintenance support for DEPT-EDU-DELHI,OFFICER-06,BUD-9899,PROJ-260
NTX-03212,2025-03-11T09:42:21,DEPT-EDU-DELHI,VEN-000,IT Hardware,286337.95,UPI,Quarterly supply refill for Digital India,OFFICER-06,BUD-3245,PROJ-260
NTX-03213,2025-09-22T14:11:19,DEPT-EDU-DELHI,VEN-000,IT Hardware,452400.37,NEFT,Milestone payment for IT Hardware,OFFICER-00,BUD-5996,PROJ-260
NTX-03214,2025-06-28T09:33:01,DEPT-EDU-DELHI,VEN-085,IT Hardware,382222.08,RTGS,Milestone payment for IT Hardware,OFFICER-08,BUD-1392,PROJ-260
NTX-03215,2025-04-18T15:06:56,DEPT-EDU-DELHI,VEN-000,IT Hardware,4657866.98,NEFT,Quarterly supply refill for Ayushman Bharat,OFFICER-00,BUD-4085,PROJ-260
NTX-03216,2025-08-01T15:07:22,DEPT-EDU-DELHI,VEN-000,IT Hardware,450521.08,RTGS,Milestone payment for IT Hardware,OFFICER-09,BUD-1174,PROJ-260
NTX-03217,2025-09-20T14:37:11,DEPT-EDU-DELHI,VEN-000,IT Hardware,1032512.05,RTGS,Milestone payment for IT Hardware,OFFICER-09,BUD-6661,PROJ-260
NTX-03218,2025-01-01T11:03:46,DEPT-EDU-DELHI,VEN-000,IT Hardware,151864.25,RTGS,Maintenance support for DEPT-EDU-DELHI,OFFICER-00,BUD-2253,PROJ-260
NTX-03219,2025-10-13T17:55:29,DEPT-EDU-DELHI,VEN-000,IT Hardware,255094.07,UPI,Consultancy charges for PROJ-260,OFFICER-00,BUD-1300,PROJ-260
NTX-03220,2025-12-26T10:50:30,DEPT-EDU-DELHI,VEN-000,IT Hardware,483632.69,UPI,Consultancy charges for PROJ-260,OFFICER-01,BUD-5681,PROJ-260
NTX-03221,2025-06-15T13:19:25,DEPT-EDU-DELHI,VEN-000,IT Hardware,39447.01,RTGS,Maintenance support for DEPT-EDU-DELHI,OFFICER-06,BUD-7584,PROJ-260
NTX-03222,2025-02-20T09:17:30,DEPT-EDU-DELHI,VEN-000,IT Hardware,67929.39,NEFT,Milestone payment for IT Hardware,OFFICER-04,BUD-4129,PROJ-260
NTX-03223,2025-04-16T13:09:53,DEPT-EDU-DELHI,VEN-000,IT Hardware,15159.5,NEFT,Consultancy charges for PROJ-260,OFFICER-02,BUD-6337,PROJ-260
NTX-03224,2025-12-07T16:15:46,DEPT-EDU-DELHI,VEN-000,IT Hardware,30722.17,NEFT,Procurement for Swachh Bharat - Phase 5,OFFICER-02,BUD-4087,PROJ-260
NTX-03225,2025-08-14T12:25:27,DEPT-EDU-DELHI,VEN-000,IT Hardware,46414.87,UPI,Maintenance support for DEPT-EDU-DELHI,OFFICER-01,BUD-2896,PROJ-260
NTX-03226,2025-07-03T11:12:33,DEPT-EDU-DELHI,VEN-000,IT Hardware,198065.42,UPI,Quarterly supply refill for Swachh Bharat,OFFICER-01,BUD-4966,PROJ-260
NTX-03227,2025-01-25T10:15:22,DEPT-EDU-DELHI,VEN-000,IT Hardware,121101.31,NEFT,Milestone payment for IT Hardware,OFFICER-07,BUD-8390,PROJ-260
NTX-03228,2025-06-24T09:15:49,DEPT-RAIL,VEN-003,Manpower,220661.81,UPI,Milestone payment for Manpower,OFFICER-09,BUD-6180,PROJ-261
NTX-03229,2025-07-25T16:37:28,DEPT-RAIL,VEN-003,Manpower,59318.16,RTGS,Maintenance support for DEPT-RAIL,OFFICER-02,BUD-9822,PROJ-261
NTX-03230,2025-04-13T10:05:09,DEPT-RAIL,VEN-003,Manpower,1888804.52,NEFT,Quarterly supply refill for Digital India,OFFICER-02,BUD-1017,PROJ-261
NTX-03231,2025-03-19T16:33:33,DEPT-RAIL,VEN-003,Manpower,4940462.99,RTGS,Maintenance support for DEPT-RAIL,OFFICER-04,BUD-3824,PROJ-261
NTX-03232,2025-08-15T09:56:45,DEPT-RAIL,VEN-003,Manpower,321991.28,UPI,Milestone payment for Manpower,OFFICER-03,BUD-3448,PROJ-261
NTX-03233,2025-11-17T15:09:26,DEPT-RAIL,VEN-003,Manpower,270552.93,RTGS,Milestone payment for Manpower,OFFICER-06,BUD-2736,PROJ-261
NTX-03234,2025-10-31T16:00:13,DEPT-RAIL,VEN-003,Manpower,359256.79,NEFT,Milestone payment for Manpower,OFFICER-01,BUD-3706,PROJ-261
NTX-03235,2025-02-23T12:06:56,DEPT-RAIL,VEN-003,Manpower,968034.43,RTGS,Consultancy charges for PROJ-261,OFFICER-04,BUD-9717,PROJ-261
NTX-03236,2025-12-30T09:25:11,DEPT-RAIL,VEN-003,Manpower,391096.06,UPI,Procurement for Digital India - Phase 5,OFFICER-05,BUD-6877,PROJ-261
NTX-03237,2025-01-19T12:05:03,DEPT-RAIL,VEN-003,Manpower,1597438.34,NEFT,Maintenance support for DEPT-RAIL,OFFICER-07,BUD-9396,PROJ-261
NTX-03238,2025-09-20T17:58:38,DEPT-RAIL,VEN-003,Manpower,8329.58,RTGS,Quarterly supply refill for Smart City Mission,OFFICER-07,BUD-4088,PROJ-261
NTX-03239,2025-01-28T14:12:59,DEPT-RAIL,VEN-003,Manpower,493674.17,NEFT,Maintenance support for DEPT-RAIL,OFFICER-00,BUD-6338,PROJ-261
NTX-03240,2025-08-07T16:23:09,DEPT-RAIL,VEN-003,Manpower,39303.4,UPI,Maintenance support for DEPT-RAIL,OFFICER-03,BUD-4771,PROJ-261
NTX-03241,2025-11-11T14:48:03,DEPT-RAIL,VEN-003,Manpower,175260.21,NEFT,Procurement for Swachh Bharat - Phase 5,OFFICER-04,BUD-8928,PROJ-261
NTX-03242,2025-12-09T10:52:20,DEPT-RAIL,VEN-003,Manpower,132479.2,NEFT,Consultancy charges for PROJ-261,OFFICER-07,BUD-5923,PROJ-261
NTX-03243,2025-01-04T15:13:52,DEPT-RAIL,VEN-003,Manpower,4795901.87,NEFT,Milestone payment for Manpower,OFFICER-06,BUD-4152,PROJ-261
NTX-03244,2025-10-30T13:47:11,DEPT-RAIL,VEN-003,Manpower,3816958.19,NEFT,Consultancy charges for PROJ-261,OFFICER-05,BUD-9432,PROJ-261
NTX-03245,2025-04-26T14:10:07,DEPT-NHAI,VEN-008,Civil Works,3138972.58,RTGS,Quarterly supply refill for Digital India,OFFICER-02,BUD-9893,PROJ-262
NTX-03246,2025-05-14T14:15:16,DEPT-NHAI,VEN-008,Civil Works,39399.31,NEFT,Milestone payment for Civil Works,OFFICER-03,BUD-8997,PROJ-262
NTX-03247,2025-02-01T15:18:30,DEPT-NHAI,VEN-023,Civil Works,2535583.1,UPI,Consultancy charges for PROJ-262,OFFICER-03,BUD-4544,PROJ-262
NTX-03248,2025-07-29T12:56:12,DEPT-NHAI,VEN-008,Civil Works,128175.33,RTGS,Maintenance support for DEPT-NHAI,OFFICER-02,BUD-1029,PROJ-262
NTX-03249,2025-09-11T10:45:19,DEPT-NHAI,VEN-008,Civil Works,8604.71,NEFT,Quarterly supply refill for Ayushman Bharat,OFFICER-09,BUD-2077,PROJ-262
NTX-03250,2025-10-22T16:56:28,DEPT-NHAI,VEN-047,Civil Works,48811.14,UPI,Consultancy charges for PROJ-262,OFFICER-01,BUD-6170,PROJ-262
NTX-03251,2025-09-27T09:02:57,DEPT-NHAI,VEN-008,Civil Works,13021.38,RTGS,Procurement for PMGSY - Phase 1,OFFICER-05,BUD-8844,PROJ-262
NTX-03252,2025-12-01T14:39:45,DEPT-NHAI,VEN-008,Civil Works,453892.47,RTGS,Consultancy charges for PROJ-262,OFFICER-01,BUD-9575,PROJ-262
NTX-03253,2025-08-22T10:41:30,DEPT-NHAI,VEN-008,Civil Works,6491.07,NEFT,Procurement for Smart City Mission - Phase 5,OFFICER-02,BUD-5989,PROJ-262
